age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,native-country,exceeds50K
51, Private,147954, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Female,3411,0,38, United-States,0
47, Private,431245, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
52, Private,93127, 11th,7, Married-civ-spouse, Other-service, Husband, Male,0,0,32, United-States,0
31, Private,229636, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,2042,40, Mexico,0
54, Private,206369, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,5178,0,50, United-States,1
18, Private,219841, 11th,7, Never-married, Handlers-cleaners, Own-child, Male,0,0,12, United-States,0
27, Private,112754, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Male,0,1485,60, United-States,1
40, Private,173590, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,50, United-States,1
28, Private,192283, Masters,14, Married-spouse-absent, Sales, Not-in-family, Female,0,0,80, United-States,1
52, Private,261671, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,40, Vietnam,0
62, Local-gov,164518, HS-grad,9, Widowed, Adm-clerical, Not-in-family, Female,0,0,38, United-States,0
18, Private,309634, 11th,7, Never-married, Other-service, Own-child, Female,0,0,22, United-States,0
42, Private,106159, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States,1
47, Private,22900, HS-grad,9, Divorced, Other-service, Not-in-family, Female,0,0,40, United-States,0
50, Private,138270, HS-grad,9, Married-civ-spouse, Sales, Wife, Female,0,0,40, United-States,0
27, Private,380560, HS-grad,9, Never-married, Farming-fishing, Other-relative, Male,0,0,40, Mexico,0
23, Self-emp-inc,216889, HS-grad,9, Married-civ-spouse, Sales, Husband, Male,0,1977,40, United-States,1
63, ?,222289, Bachelors,13, Married-civ-spouse, ?, Husband, Male,7688,0,54, United-States,1
45, State-gov,319666, Prof-school,15, Divorced, Prof-specialty, Unmarried, Female,0,0,43, United-States,0
45, Private,174533, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Male,7298,0,50, United-States,1
28, ?,230704, HS-grad,9, Never-married, ?, Not-in-family, Male,0,0,40, United-States,0
51, Local-gov,252029, Doctorate,16, Divorced, Prof-specialty, Not-in-family, Female,0,0,45, United-States,1
25, Local-gov,100125, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States,0
40, Private,220589, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, Female,0,0,40, United-States,0
65, ?,195733, Some-college,10, Married-civ-spouse, ?, Husband, Male,0,0,30, United-States,1
37, Private,224406, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
61, Private,137554, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
42, Private,270721, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Male,0,0,32, United-States,0
36, State-gov,291676, 9th,5, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
63, ?,331527, 10th,6, Married-civ-spouse, ?, Husband, Male,0,0,40, United-States,0
48, Self-emp-not-inc,309895, Some-college,10, Divorced, Handlers-cleaners, Own-child, Female,0,0,40, United-States,0
43, Private,76487, 11th,7, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
27, Private,209443, Bachelors,13, Married-AF-spouse, Sales, Wife, Female,0,0,40, United-States,0
45, Private,161819, 11th,7, Separated, Adm-clerical, Unmarried, Female,0,0,25, United-States,0
37, Private,238311, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,36, United-States,1
26, Private,227489, HS-grad,9, Never-married, Tech-support, Other-relative, Male,0,0,40, ?,0
19, Private,32477, Some-college,10, Never-married, Other-service, Own-child, Male,0,0,20, United-States,0
30, Private,149184, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,45, United-States,1
27, Private,31659, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,45, United-States,0
33, Private,239071, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Male,0,0,46, United-States,0
39, State-gov,305541, HS-grad,9, Never-married, Other-service, Unmarried, Female,0,0,55, United-States,0
46, Private,209739, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,46, United-States,0
45, Federal-gov,211399, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Male,7298,0,40, United-States,1
38, Private,117802, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,65, United-States,1
45, Private,135525, Masters,14, Divorced, Adm-clerical, Unmarried, Female,0,0,40, United-States,0
47, Private,128796, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,1
57, Private,204751, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,1
26, Local-gov,30793, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Female,0,0,55, United-States,1
41, Self-emp-not-inc,200574, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, Male,0,1977,60, United-States,1
48, Self-emp-not-inc,48384, Bachelors,13, Divorced, Sales, Not-in-family, Male,0,0,60, United-States,0
32, ?,377017, Assoc-acdm,12, Never-married, ?, Own-child, Male,0,0,40, United-States,0
27, Private,106935, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,45, United-States,0
49, Private,96854, HS-grad,9, Divorced, Other-service, Unmarried, Male,0,0,40, United-States,0
44, Self-emp-not-inc,156687, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,42, Japan,0
50, Private,275181, 5th-6th,3, Divorced, Other-service, Not-in-family, Male,0,0,37, Cuba,0
44, Private,160785, Bachelors,13, Married-civ-spouse, Sales, Husband, Male,0,0,60, United-States,1
39, Self-emp-inc,189092, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,45, United-States,0
34, Private,213226, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, Iran,1
24, Private,125010, Bachelors,13, Never-married, Adm-clerical, Own-child, Female,0,0,45, United-States,0
66, Self-emp-not-inc,176315, Bachelors,13, Divorced, Sales, Not-in-family, Male,401,0,20, United-States,0
28, Private,197905, Some-college,10, Widowed, Craft-repair, Own-child, Male,0,0,60, United-States,0
66, Private,98837, HS-grad,9, Widowed, Adm-clerical, Not-in-family, Female,0,0,40, United-States,0
30, Self-emp-inc,356689, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Male,0,0,60, United-States,0
21, Private,131230, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,37, United-States,0
54, Self-emp-inc,383365, Bachelors,13, Married-civ-spouse, Sales, Husband, Male,0,0,70, United-States,1
52, Private,343440, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,40, United-States,0
46, Private,266860, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,60, United-States,1
36, Local-gov,312785, Bachelors,13, Never-married, Prof-specialty, Own-child, Male,0,0,35, United-States,0
45, Private,225456, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Male,0,1977,40, United-States,1
23, Private,81281, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States,0
31, Private,157640, Bachelors,13, Married-civ-spouse, Sales, Husband, Male,7688,0,55, United-States,1
42, Private,118652, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, Male,0,0,40, United-States,0
19, Private,41745, Some-college,10, Never-married, Exec-managerial, Own-child, Female,0,0,40, United-States,0
79, ?,144533, HS-grad,9, Widowed, ?, Not-in-family, Female,0,0,30, United-States,0
49, State-gov,269417, Doctorate,16, Never-married, Exec-managerial, Not-in-family, Female,0,2258,50, United-States,1
27, Local-gov,105830, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Female,0,0,60, United-States,0
50, Private,269095, Bachelors,13, Divorced, Exec-managerial, Unmarried, Female,0,0,40, United-States,1
35, Private,115214, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Male,6497,0,65, United-States,0
43, Private,143583, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, Male,0,0,40, United-States,0
54, Private,174655, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States,0
26, Private,34402, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Male,0,0,45, United-States,0
43, State-gov,165309, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, Male,0,0,40, United-States,0
32, Private,152940, Assoc-acdm,12, Never-married, Adm-clerical, Own-child, Male,0,0,30, United-States,0
33, Self-emp-not-inc,238186, Some-college,10, Never-married, Farming-fishing, Own-child, Male,0,0,98, United-States,0
40, Private,144995, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, Male,4386,0,40, United-States,0
30, Private,60426, HS-grad,9, Married-civ-spouse, Adm-clerical, Own-child, Female,0,0,40, United-States,0
70, Self-emp-not-inc,380498, Bachelors,13, Widowed, Prof-specialty, Not-in-family, Female,0,0,30, United-States,0
27, Private,238267, Some-college,10, Never-married, Other-service, Unmarried, Female,0,0,10, United-States,0
31, Private,373903, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,40, United-States,1
39, Private,175972, Some-college,10, Married-civ-spouse, Other-service, Wife, Female,0,0,15, United-States,0
33, Federal-gov,207172, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Female,0,0,40, United-States,0
41, Self-emp-not-inc,284086, Assoc-voc,11, Divorced, Sales, Not-in-family, Male,0,0,60, United-States,0
69, Local-gov,216269, Assoc-acdm,12, Widowed, Adm-clerical, Unmarried, Female,0,0,40, United-States,0
40, Private,340797, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Female,0,0,40, United-States,0
67, Self-emp-not-inc,179285, Bachelors,13, Married-civ-spouse, Sales, Husband, Male,0,0,30, United-States,0
40, Private,174947, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,45, United-States,1
20, Self-emp-not-inc,428299, HS-grad,9, Never-married, Sales, Own-child, Male,0,0,40, United-States,0
30, ?,58798, 7th-8th,4, Widowed, ?, Not-in-family, Female,0,0,44, United-States,0
23, Private,117583, HS-grad,9, Never-married, Craft-repair, Own-child, Male,0,0,40, United-States,0
38, Local-gov,84570, Some-college,10, Never-married, Adm-clerical, Own-child, Female,0,0,40, United-States,0
33, Private,295591, 5th-6th,3, Married-spouse-absent, Craft-repair, Not-in-family, Male,0,0,40, Mexico,0
52, Private,138944, 11th,7, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,1
40, Private,89226, Bachelors,13, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,1
47, Local-gov,102628, Some-college,10, Married-civ-spouse, Other-service, Husband, Male,0,0,40, United-States,1
35, Private,220595, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
32, Private,136921, HS-grad,9, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,0
27, Private,472070, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, Male,0,0,40, United-States,0
42, Private,212894, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, Male,2407,0,40, United-States,0
26, Private,196899, Assoc-acdm,12, Separated, Craft-repair, Not-in-family, Female,0,0,40, United-States,0
68, Private,67791, Some-college,10, Widowed, Sales, Not-in-family, Male,0,0,40, United-States,0
42, Self-emp-inc,90693, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,70, United-States,0
25, Private,190107, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,1
23, Private,239539, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Male,0,0,40, Philippines,0
43, Local-gov,115511, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, Male,0,2002,40, United-States,0
38, Private,227615, 1st-4th,2, Married-civ-spouse, Handlers-cleaners, Husband, Male,0,0,40, Mexico,0
17, Private,89160, 12th,8, Never-married, Priv-house-serv, Own-child, Female,0,0,18, United-States,0
40, Local-gov,196234, HS-grad,9, Divorced, Craft-repair, Own-child, Female,0,0,40, Puerto-Rico,0
17, Private,24090, HS-grad,9, Never-married, Exec-managerial, Own-child, Female,0,0,35, United-States,0
57, Self-emp-not-inc,98466, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Female,0,0,16, United-States,0
25, Private,252752, Some-college,10, Never-married, Prof-specialty, Not-in-family, Female,0,0,8, United-States,0
28, Private,250135, Some-college,10, Divorced, Exec-managerial, Not-in-family, Female,0,0,40, United-States,0
24, Private,283613, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Male,0,0,43, United-States,0
43, Private,206139, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Male,0,0,50, United-States,1
24, Private,206827, Some-college,10, Never-married, Adm-clerical, Own-child, Female,0,0,30, United-States,0
30, Private,131588, HS-grad,9, Never-married, Craft-repair, Not-in-family, Female,0,0,45, United-States,0
44, Federal-gov,320451, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Male,15024,0,40, Philippines,1
25, Private,34541, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, Female,0,0,36, Canada,0
53, Private,163678, Some-college,10, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,1
38, Self-emp-inc,63322, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Male,0,0,60, United-States,0
42, Private,350387, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, Male,0,0,15, United-States,0
82, Self-emp-inc,130329, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, Male,0,0,50, United-States,0
46, Self-emp-not-inc,182541, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Male,0,1672,50, United-States,0
20, Private,71475, Some-college,10, Never-married, Adm-clerical, Own-child, Female,0,0,40, United-States,0
27, Private,177351, Bachelors,13, Never-married, Sales, Not-in-family, Male,0,0,45, United-States,0
21, Private,256504, HS-grad,9, Never-married, Other-service, Not-in-family, Female,0,0,40, United-States,0
26, Private,172063, Some-college,10, Never-married, Sales, Own-child, Female,0,0,24, United-States,0
32, Private,98656, Masters,14, Never-married, Exec-managerial, Not-in-family, Female,0,0,40, United-States,0
42, Local-gov,185129, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, Male,0,0,43, ?,1
28, Private,201861, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Male,0,0,45, United-States,0
19, Private,292590, HS-grad,9, Married-civ-spouse, Sales, Other-relative, Female,0,0,25, United-States,0
49, Private,32184, HS-grad,9, Divorced, Sales, Not-in-family, Female,0,0,36, United-States,0
53, Self-emp-inc,195398, Some-college,10, Married-civ-spouse, Sales, Husband, Male,0,1887,48, Canada,1
53, Private,137192, Bachelors,13, Divorced, Exec-managerial, Unmarried, Male,0,0,50, United-States,0
47, ?,104489, 10th,6, Married-civ-spouse, ?, Husband, Male,0,0,45, United-States,0
18, Private,244115, 11th,7, Never-married, Other-service, Own-child, Male,0,0,16, United-States,0
43, Private,173728, Bachelors,13, Separated, Prof-specialty, Unmarried, Female,0,0,40, United-States,0
35, Self-emp-not-inc,189878, Masters,14, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,1
19, Private,196857, Some-college,10, Never-married, Sales, Own-child, Female,0,0,20, United-States,0
45, Private,293691, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Female,0,1590,40, Japan,0
57, Private,230899, 5th-6th,3, Separated, Machine-op-inspct, Not-in-family, Female,0,0,40, United-States,0
40, Private,225978, Some-college,10, Separated, Exec-managerial, Not-in-family, Male,0,0,40, United-States,0
31, Private,84130, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Male,0,0,50, United-States,1
49, ?,189885, HS-grad,9, Widowed, ?, Not-in-family, Female,0,0,40, United-States,0
39, Private,129597, Bachelors,13, Married-civ-spouse, Sales, Husband, Male,3464,0,40, United-States,0
19, Private,109854, HS-grad,9, Never-married, Adm-clerical, Own-child, Female,0,0,40, United-States,0
42, Self-emp-not-inc,342634, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, Male,0,0,40, Cambodia,0
36, Private,188834, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Male,0,0,40, United-States,0
59, State-gov,202682, HS-grad,9, Married-civ-spouse, Sales, Husband, Male,0,0,40, United-States,0
60, Private,145493, Some-college,10, Divorced, Adm-clerical, Not-in-family, Female,0,0,40, United-States,0
53, Self-emp-not-inc,335655, HS-grad,9, Divorced, Sales, Not-in-family, Male,0,0,30, United-States,0
